Value Set Name	Value Set Code	Value Set OID	Value Set Version	Value Set Definition	Value Set Status	VS Last Updated Date	VS Release Comments
Industry (NAICS)	PHVS_Industry_NAICS_2007	2.16.840.1.114222.4.11.1100	1	The North American Industry Classification System (NAICS) consists of a set of six digit codes that classify and categorize industries.  It also organizes the categories on a production/process-oriented basis.  This new, uniform, industry-wide classification system has been designed as the index for statistical reporting of all economic activities of the U.S., Canada, and Mexico.	Published	10/22/2008	Initial Load VADS 3.0

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code
925120	Administration of Urban Planning and Community and Rural Development	Administration of Urban Planning and Community and Rural Development [925120]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
92314	Administration of Veterans' Affairs	Administration of Veterans' Affairs [92314]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
923140	Administration of Veterans' Affairs	Administration of Veterans' Affairs [923140]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
56	Administrative and Support and Waste Management and Remediation Services	Administrative and Support and Waste Management and Remediation Services [56]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
561	Administrative and Support Services	Administrative and Support Services [561]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
541611	Administrative Management and General Management Consulting Services	Administrative Management and General Management Consulting Services [541611]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
54181	Advertising Agencies	Advertising Agencies [54181]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
541810	Advertising Agencies	Advertising Agencies [541810]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
54187	Advertising Material Distribution Services	Advertising Material Distribution Services [54187]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
541870	Advertising Material Distribution Services	Advertising Material Distribution Services [541870]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
5418	Advertising, Public Relations, and Related Services	Advertising, Public Relations, and Related Services [5418]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
3364	Aerospace Product and Parts Manufacturing	Aerospace Product and Parts Manufacturing [3364]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
33641	Aerospace Product and Parts Manufacturing	Aerospace Product and Parts Manufacturing [33641]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
5242	Agencies, Brokerages, and Other Insurance Related Activities	Agencies, Brokerages, and Other Insurance Related Activities [5242]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
7114	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures [7114]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
71141	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures [71141]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
711410	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures [711410]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
33311	Agricultural Implement Manufacturing	Agricultural Implement Manufacturing [33311]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
3331	Agriculture, Construction, and Mining Machinery Manufacturing	Agriculture, Construction, and Mining Machinery Manufacturing [3331]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
11	Agriculture, Forestry, Fishing and Hunting	Agriculture, Forestry, Fishing and Hunting [11]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
333912	Air and Gas Compressor Manufacturing	Air and Gas Compressor Manufacturing [333912]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
333411	Air Purification Equipment Manufacturing	Air Purification Equipment Manufacturing [333411]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
488111	Air Traffic Control	Air Traffic Control [488111]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
481	Air Transportation	Air Transportation [481]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
333415	Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing	Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing [333415]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
336412	Aircraft Engine and Engine Parts Manufacturing	Aircraft Engine and Engine Parts Manufacturing [336412]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
336411	Aircraft Manufacturing	Aircraft Manufacturing [336411]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
48811	Airport Operations	Airport Operations [48811]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
325181	Alkalies and Chlorine Manufacturing	Alkalies and Chlorine Manufacturing [325181]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
62199	All Other Ambulatory Health Care Services	All Other Ambulatory Health Care Services [62199]		2.16.840.1.113883.6.85	Industry (NAICS)	PH_Industry_NAICS	20070101	NAICS
